id,feat_0,feat_1
P_bret easton ellis,0,0
P_gerard way,0,0
P_vivek kaul,0,0
P_michael pentony,0,0
P_john bullard,0,0
P_justin bieber,0,0
P_swae lee,0,0
P_romeo lacoste,0,0
P_harry styles,0,0
P_winfried mathes,0,0
P_christoph steitz,0,0
P_stefan nicola,0,0
P_karin matussek,0,0
P_anja schuchardt,0,0
P_chris reiter,0,0
P_bobby charlton,0,0
P_paul scholes,0,0
P_phil neville,0,0
P_nicky butt,0,0
P_jared grusd,0,0
P_sahil sharma,0,0
P_imran khan,0,0
P_jeremi gorman,0,0
P_chris skidmore,0,0
P_chris hemsworth,0,0
P_andrew garfield,0,0
P_tessa thompson,0,0
P_black cat,0,0
P_jason reitman,0,0
P_dan trachtenberg,0,0
P_martin lawrence,0,0
P_paul feig,0,0
P_kevin feige,0,0
P_tom holland,0,0
P_tobey maguire,0,0
P_tom hardy,0,0
P_john schnatter,0,0
P_mike spector,0,0
P_jessica dinapoli,0,0
P_papa john,0,0
P_greg roumeliotis,0,0
P_joshua franklin,0,0
P_george foreman,0,0
P_marcus cannon,0,0
P_kevin hogan,0,0
P_rob gronkowski,0,0
P_jesse ventura,0,0
P_rajon rondo,0,0
P_javale mcgee,0,0
P_kyle kuzma,0,0
P_josh hart,0,0
P_ernie tedeschi,0,0
P_don walker,0,0
P_michael woodward,0,0
P_thomas dauner,0,0
P_mark reuss,0,0
P_pasquale romano,0,0
P_stephanie brinley,0,0
P_jack hollis,0,0
P_jim lentz,0,0
P_mary barra,0,0
P_reggie white,0,0
P_kevin greene,0,0
P_julius peppers,0,0
P_bruce smith,0,0
P_david tepper,0,0
P_alexandra hudson,0,0
P_olof swahnberg,0,0
P_el sharara,0,0
P_khalifa haftar,0,0
P_ulf laessing,0,0
P_muammar gaddafi,0,0
P_ayman al-warfalli,0,0
P_abercrombie fitch,0,0
P_declan donnelly,0,0
P_ali astall,0,0
P_phil town,0,0
P_callum hudson-odoi,0,0
P_scott mair,0,0
P_molly schuetz,0,0
P_robin ajello,0,0
P_emily andre,0,0
P_lorraine kelly,0,0
P_katie price,0,0
P_peter andre,0,0
P_russell brand,0,0
P_muralikumar anantharaman,0,0
P_martellus bennett,0,0
P_gerald belz,0,0
P_chris grayling,0,0
P_serena williams,0,0
P_stella artois,0,0
P_abe lincoln,0,0
P_tony romo,0,0
P_chance the rapper,0,0
P_morgan freeman,0,0
P_marcin goclowski,0,0
P_susan fenton,0,0
P_gabriela baczynska,0,0
P_kelleth cuthbert,0,0
P_christian mccaffrey,0,0
P_dirk koetter,0,0
P_gerald mccoy,0,0
P_calvin ridley,0,0
P_michael thomas,0,0
P_julio jones,0,0
P_drew brees,0,0
P_mohamed sanu,0,0
P_antonio brown,0,0
P_ryan fitzpatrick,0,0
P_sean payton,0,0
P_vinny curry,0,0
P_kyle shanahan,0,0
P_chris godwin,0,0
P_tyrell williams,0,0
P_marcus davenport,0,0
P_cam newton,0,0
P_curtis samuel,0,0
P_coby fleener,0,0
P_jameis winston,0,0
P_irv smith,0,0
P_mike evans,0,0
P_benjamin watson,0,0
P_trequan smith,0,0
P_byron leftwich,0,0
P_mark ingram,0,0
P_jason pierre-paul,0,0
P_tyreek hill,0,0
P_desean jackson,0,0
P_davante adams,0,0
P_bruce arians,0,0
P_alvin kamara,0,0
P_deandre hopkins,0,0
P_chip reid,0,0
P_trey burke,0,0
P_courtney lee,0,0
P_wesley matthews,0,0
P_abbie parr getty,0,0
P_ray spalding,0,0
P_doyle rader,0,0
P_james e ferguson,0,0
P_jimmy kimmel,0,0
P_gavin newsom,0,0
P_jennifer siebel newsom,0,0
P_melissa r michelson,0,0
P_sarah childress james polk,0,0
P_miriam a ferguson,0,0
P_carolyn cowen,0,0
P_franziska barczyk,0,0
P_lucy hayes,0,0
P_philip cowan,0,0
P_rutherford b hayes,0,0
P_lorena bobbitt,0,0
P_doug emhoff,0,0
P_charlie hebdo,0,0
P_kevin flatt,0,0
P_ruth johns,0,0
P_debbie ellis,0,0
P_jennifer roberts,0,0
P_david giuliano,0,0
P_jesus christ,0,0
P_scott kearns,0,0
P_bruce sanguin,0,0
P_gretta vosper,0,0
P_kristin myers,0,0
P_alexis christoforous,0,0
P_sreekala kochugovindan,0,0
P_connor campbell,0,0
P_fabrice montagn,0,0
P_james knightley,0,0
P_benjamin jenkins,0,0
P_cajou espoir,0,0
P_richard d fairbank,0,0
P_nancy dubuc,0,0
P_suroosh alvi,0,0
P_shane smith,0,0
P_mike germano,0,0
P_andrew creighton,0,0
P_dan howley,0,0
P_kevin hassett,0,0
P_christian pulisic,0,0
P_amy caren daniel,0,0
P_james emmanuel,0,0
P_herman cain,0,0
P_steve belichick,0,0
P_josh boyer,0,0
P_brian flores,0,0
P_josh mcdaniels,0,0
P_nick caley,0,0
P_zach ertz,0,0
P_nick foles,0,0
P_brian mascarelli,0,0
P_don lieb,0,0
P_jason barabasz,0,0
P_christian regalbuto,0,0
P_ronnie lott,0,0
P_shawna seahawks,0,0
P_michael jordan,0,0
P_joe greene,0,0
P_terry tate,0,0
P_jay busbee,0,0
P_von miller,0,0
P_toby chopra,0,0
P_helen brady,0,0
P_sibile marcellus,0,0
P_ryan grant,0,0
P_eric bledsoe,0,0
P_brook lopez,0,0
P_giannis antetokounmpo,0,0
P_pascal siakam,0,0
P_kawhi leonard,0,0
P_malcolm brogdon,0,0
P_norman powell,0,0
P_tony snell,0,0
P_george hill,0,0
P_jay adair,0,0
P_daneisha mack,0,0
P_ben holland,0,0
P_steve matthews,0,0
P_james bullard,0,0
P_stephan smith,0,0
P_elizabeth theriot,0,0
P_bobby webre,0,0
P_keith theriot,0,0
P_billy ernest,0,0
P_tanner ernest,0,0
P_nikola gruevski,0,0
P_noah vonleh,0,0
P_allonzo trier,0,0
P_phil jackson,0,0
P_john wall,0,0
P_steve mills,0,0
P_kevin pelton,0,0
P_christian petersen getty,0,0
P_derrick rose,0,0
P_enes kanter,0,0
P_james harden,0,0
P_scott perry,0,0
P_solomon hill,0,0
P_magic johnson,0,0
P_frank ntilikina,0,0
P_david fizdale,0,0
P_charlie ward,0,0
P_adrian wojnarowski,0,0
P_chris paul,0,0
P_russell westbrook,0,0
P_tyreke evans,0,0
P_reggie miller,0,0
P_klay thompson,0,0
P_goran dragic,0,0
P_mitchell robinson,0,0
P_madison square,0,0
P_kevin knox,0,0
P_stephon marbury,0,0
P_andy lyons getty,0,0
P_jim dolan,0,0
P_allozo trier,0,0
P_jim mcisaac getty,0,0
P_dwight howard,0,0
P_brandon jennings,0,0
P_rudy gobert,0,0
P_wade phillips,0,0
P_james white,0,0
P_rob leiter,0,0
P_rex burkhead,0,0
P_los angele sean mcvay,0,0
P_ben roethlisberger,0,0
P_patrick mahomes,0,0
P_famer tom brady,0,0
P_molly mccollum wxmolly,0,0
P_kurt warner,0,0
P_los angele greg zuerlein,0,0
P_marcus mariota,0,0
P_dan marino,0,0
P_stephen gostkowski,0,0
P_david woodley,0,0
P_mike tomlin,0,0
P_molly mccollum,0,0
P_adam vinatieri,0,0
P_barbara gonzalez,0,0
P_hanuma vihari,0,0
P_manish pandey,0,0
P_prithvi shaw,0,0
P_shreyas iyer,0,0
P_ravi shastri,0,0
P_garimpo iopass,0,0
P_dave anderson,0,0
P_ruplu bhattacharya,0,0
P_mitch steves,0,0
P_david anderson,0,0
P_paige bombino,0,0
P_christian schwab,0,0
P_michael clarke,0,0
P_kelli butenko,0,0
P_boniface ramsey,0,0
P_caroline hopkins,0,0
P_patrick mccarthy,0,0
P_orleans superdome,0,0
P_paul harris,0,0
P_alan melnick,0,0
P_richard pan,0,0
P_barbara loe fisher,0,0
P_monica stonier,0,0
P_elizabeth steiner hayward,0,0
P_ahmed hamed,0,0
P_gergely szakacs,0,0
P_viktor orban,0,0
P_dan piemont,0,0
P_harry ohanley,0,0
P_michelle jamrisko,0,0
P_zoe schneeweiss,0,0
P_simon kennedy,0,0
P_tareck el aissami,0,0
P_alphavalue fairesearch,0,0
P_dieter hein,0,0
P_james hertling,0,0
P_andrew coombs,0,0
P_sree vidya bhaktavatsalam,0,0
P_tahreh mir nassiri,0,0
P_mohammad mehdi boroumandi,0,0
P_abdollah abdollahi,0,0
P_marzieh hosseini,0,0
P_noushin najafifar,0,0
P_mohammad reza kouchi,0,0
P_steven burton,0,0
P_ariane borg,0,0
P_james hawkins,0,0
P_campbell wilson,0,0
P_carol pennelli,0,0
P_david yurman,0,0
P_adrienne houdmont,0,0
P_sybil yurman,0,0
P_jonathan roeder,0,0
P_craig giammona,0,0
P_anne riley moffat,0,0
P_betsy devos orlando,0,0
P_christopher nolan batman,0,0
P_seth wickersham,0,0
P_mark leibovich,0,0
P_stan kroenke,0,0
P_bob kraft,0,0
P_robert kraft,0,0
P_don van natta jr,0,0
P_al pacino,0,0
P_andrew bruckner,0,0
P_oana lungescu,0,0
P_gavin williamson,0,0
P_kay bailey hutchison,0,0
P_elliot engel,0,0
P_ingemar stenmark,0,0
P_pawan sarraf,0,0
P_dipendra airee,0,0
P_sompal kami,0,0
P_abinash bohara,0,0
P_sandeep lammichhane,0,0
P_chundangapoyil rizwan,0,0
P_peter pellegrini,0,0
P_miroslav toman,0,0
P_krzysztof strzalka,0,0
P_gabriela matecna,0,0
P_marco polo,0,0
P_beta etfs,0,0
P_takumi minamino,0,0
P_akram afif,0,0
P_almoez ali,0,0
P_abdulaziz hatem,0,0
P_andreas utermann,0,0
P_satoshi nakamoto,0,0
P_mohamed el-erian,0,0
P_lee drutman,0,0
P_ross douthat,0,0
P_shandong luneng taishan,0,0
P_maximiliano hernandez martinez,0,0
P_carlos humberto romero,0,0
P_oscar romero,0,0
P_teodora vasquez,0,0
P_catherine larkin,0,0
P_kamaron leach,0,0
P_eric ross,0,0
P_sebastian silva,0,0
P_john lennon,0,0
P_travis bradberry,0,0
P_mohammad hafeez,0,0
P_patsy condron,0,0
P_pat cooney,0,0
P_jimmy ryan,0,0
P_karl davis,0,0
P_tom cushen,0,0
P_alan davis,0,0
P_ivan mathews,0,0
P_benny greene,0,0
P_mick fitzpatrick,0,0
P_jim greene,0,0
P_tony dunne,0,0
P_seamus duggan,0,0
P_john paul,0,0
P_john paul fenlon,0,0
P_denis dooley,0,0
P_mark twain,0,0
P_michael dell,0,0
P_linda duxbury darren brown,0,0
P_carleton duxbury,0,0
P_david coletto,0,0
P_david macdonald,0,0
P_bill gates,0,0
P_koji sasahara,0,0
P_karen foster,0,0
P_peter weltman,0,0
P_julie oliver,0,0
P_jagmeet singh,0,0
P_chris young,0,0
P_ariana cubillos,0,0
P_ripken babe ruth,0,0
P_howard lorber,0,0
P_adam schiff,0,0
P_donald jr,0,0
P_brian france,0,0
P_tsvetana paraskova,0,0
P_linda lakhdhir,0,0
P_moe yan naing,0,0
P_henry rearden,0,0
P_leo tolstoy,0,0
P_don tormey los angeles,0,0
P_dagny taggart,0,0
P_eugene lawson,0,0
P_james taggart,0,0
P_victor hugo,0,0
P_richard weaver,0,0
P_john galt,0,0
P_james m buchanan,0,0
P_nathaniel branden,0,0
P_ayn rand,0,0
P_david schmidtz,0,0
P_gordon tullock,0,0
P_bryan caplan,0,0
P_fyodor dostoevsky,0,0
P_karen domagalski,0,0
P_patrick t fallon bloomberg,0,0
P_ian hindle,0,0
P_simon mayo,0,0
P_dianne oxberry,0,0
P_anastasia vashukevich,0,0
P_george brown,0,0
P_philip hammond,0,0
P_william schomberg,0,0
P_elizabeth martins,0,0
P_paul dales,0,0
P_travis parman,0,0
P_thierry bollore,0,0
P_olivier pardo,0,0
P_rachida dati,0,0
P_alain bauer,0,0
P_mouna sepehri,0,0
P_jean-dominique senard,0,0
P_nicolas sarkozy,0,0
P_francois hollande,0,0
P_greg kelly,0,0
P_claudine pons,0,0
P_mike collett-white,0,0
P_sarah mcgregor,0,0
P_jonathan ferro,0,0
P_brendan murray,0,0
P_andrew mayeda,0,0
P_jawad ahsan,0,0
P_patrick smith,0,0
P_clark square,0,0
P_john minchillo,0,0
P_kiichiro sato,0,0
P_teresa crawford,0,0
P_accuweather realfeel,0,0
P_garret fischer,0,0
P_dan eidsmoe,0,0
P_james j versluis,0,0
P_jeffrey phelps,0,0
P_nam y huh,0,0
P_asawin kwanmuang,0,0
P_broadway joe,0,0
P_joe montana,0,0
P_derek sanderson,0,0
P_sonny werblin,0,0
P_matt rourke,0,0
P_willie mays,0,0
P_joe namath,0,0
P_rafael nadal,0,0
P_fu manchu,0,0
P_jim mcmahon,0,0
P_roger federer,0,0
P_johnny manziel,0,0
P_bill walsh,0,0
P_allison donaghy,0,0
P_alex burke,0,0
P_nina morato,0,0
P_shanna levine,0,0
P_robyn mayer,0,0
P_melissa mizell,0,0
P_stacey maya,0,0
P_laurie shelby,0,0
P_jim wilson,0,0
P_ali slagle,0,0
P_tom marchitelli,0,0
P_l-r barry sanders,0,0
P_curtis martin,0,0
P_dwayne haskins,0,0
P_eli manning,0,0
P_michael long,0,0
P_charles kostalnick,0,0
P_dan goldberg,0,0
P_nymia almeida,0,0
P_david alire garcia,0,0
P_anthony esposito,0,0
P_daniel flynn,0,0
P_carlos morales,0,0
P_desmond sim,0,0
P_christine li,0,0
P_cushman wakefield,0,0
P_sigrid g zialcita,0,0
P_huttons asia,0,0
P_khalil adis,0,0
P_lee nai jia,0,0
P_fyve derbyshire,0,0
P_lee sze teck,0,0
P_david kawai bloomberg,0,0
P_bob parsons,0,0
P_david abeles,0,0
P_martine vrijheid,0,0
P_landon collins,0,0
P_dave gettleman,0,0
P_julio cortez,0,0
P_janoris jenkins,0,0
P_olivier vernon,0,0
P_connor barwin,0,0
P_odell beckham jr,0,0
P_nate solder,0,0
P_anquan boldin,0,0
P_philip blenkinsop,0,0
P_schmolz bickenbach,0,0
P_john miller,0,0
P_ed simons,0,0
P_tom rowlands,0,0
P_kevin weber,0,0
P_quebec denis tremblay,0,0
P_john mitchell,0,0
P_marshall doug harris,0,0
P_allen moore,0,0
P_downton abbey,0,0
P_shirley jackson,0,0
P_alessandra montalto,0,0
P_benjamin dreyer,0,0
P_elizabeth strout,0,0
P_vic neufeld,0,0
P_gil charney,0,0
P_maury cartine,0,0
P_jeff moes,0,0
P_emmanuel saez,0,0
P_joanne johnson,0,0
P_gabriel zucman,0,0
P_heather kirksey,0,0
P_scott mahoney,0,0
P_benjamin mendy,0,0
P_pep guardiola,0,0
P_unai emery,0,0
P_paul oconnell,0,0
P_loch glascarnoch,0,0
P_preston brust,0,0
P_tyler hubbard,0,0
P_chris lucas,0,0
P_mark geragos,0,0
P_niko kovac,0,0
P_vedad ibisevic,0,0
P_pal dardai,0,0
P_ondrej duda,0,0
P_maggie makar,0,0
P_astec industrie,0,0
P_benjamin brock,0,0
P_dan demaria,0,0
P_troy vincent,0,0
P_ras baraka,0,0
P_joe divincenzo jr,0,0
P_maya angelou,0,0
P_ashraf al-qudra,0,0
P_todd hall,0,0
P_curt kaplan,0,0
P_john grisham,0,0
P_rebecca minkoff,0,0
P_uros volk,0,0
P_brest bretagne,0,0
P_ana gros,0,0
P_john henderson,0,0
P_vijay jawandhia,0,0
P_eduardo samaniego,0,0
P_jim vandehei,0,0
P_jim bankoff,0,0
P_jessica lessin,0,0
P_chris hayes,0,0
P_ben thompson,0,0
P_jonah peretti,0,0
P_john wagner,0,0
P_ben smith,0,0
P_kimberly palmer,0,0
P_casey finn,0,0
P_bruce mcclary,0,0
P_nick holeman,0,0
P_matt schulz,0,0
P_lynn ballou,0,0
P_osai ojigho,0,0
P_danielle carrig,0,0
P_joan michelson,0,0
P_christina martini,0,0
P_dwayne johnson-jason statham,0,0
P_hobbs shaw,0,0
P_idris elba,0,0
P_shaw statham,0,0
P_hobbs johnson,0,0
P_helen mirren,0,0
P_ravshan irmatov,0,0
P_hasan al haydos,0,0
P_boualem khoukhi,0,0
P_maya yoshida,0,0
P_akram hassan afif,0,0
P_copa america,0,0
P_felix sanchez,0,0
P_saad al sheeb,0,0
P_abdelaziz hatim,0,0
P_petrogal brasil,0,0
P_brasil petr,0,0
P_catherine keener,0,0
P_bob gale,0,0
P_tom ford,0,0
P_paul rudd,0,0
P_eric bana,0,0
P_will arnett,0,0
P_christopher nolan,0,0
P_sacha baron cohen,0,0
P_romany malco,0,0
P_liam neeson,0,0
P_judd apatow,0,0
P_jerry seinfeld,0,0
P_ben affleck,0,0
P_christopher goffard,0,0
P_amy adams,0,0
P_norman lear,0,0
P_ralph fiennes,0,0
P_julia garner,0,0
P_seth rogen,0,0
P_juno temple,0,0
P_tim burton,0,0
P_alex lehmann,0,0
P_connie britton,0,0
P_mark duplass,0,0
P_rita moreno,0,0
P_michael shannon,0,0
P_christopher lloyd,0,0
P_larry charles,0,0
P_justina machado,0,0
P_steve carell,0,0
P_davis hammet,0,0
P_ronnie metsker,0,0
P_jeff colyer,0,0
P_david hauber,0,0
P_david paul morris bloomberg,0,0
P_matthew harvey,0,0
P_brian daniel king,0,0
P_baltimore pike,0,0
P_kaitlin greenockle,0,0
P_eric beyer,0,0
P_alun davies,0,0
P_eluned morgan,0,0
P_luke laird,0,0
P_harvey strait,0,0
P_ashley mcbryde,0,0
P_barry dean,0,0
P_george strait,0,0
P_chris janson,0,0
P_lori mckenna,0,0
P_vikram saxena,0,0
P_sanjay vadera,0,0
P_nanang hendarsah,0,0
P_aline oyamada,0,0
P_karl lester m yap,0,0
P_salim mattar,0,0
P_prayuth chan-ocha,0,0
P_benjamin diokno,0,0
P_dana el baltaji,0,0
P_philip sanders,0,0
P_tomoko yamazaki,0,0
P_mohamed azmin ali,0,0
P_nicolas madurotrading,0,0
P_don nakornthab,0,0
P_scott kelly,0,0
P_sarah michelle geller,0,0
P_michael c hall,0,0
P_lil jon,0,0
P_harrison ford,0,0
P_mary meehan,0,0
P_jason bateman,0,0
P_adam scott,0,0
P_kristin chenoweth,0,0
P_abbi jacobson,0,0
P_james marsden,0,0
P_steven tyler,0,0
P_melissa mccarthy,0,0
P_bill hader,0,0
P_ilana glazer,0,0
P_forest whitaker,0,0
P_freddy krueger,0,0
P_alex rodriguez,0,0
P_daniel craig,0,0
P_luigi borrelli,0,0
P_fabio borrelli,0,0
P_marco galli,0,0
P_fabio borelli,0,0
P_gianni digiorgio,0,0
P_joseph deacetis,0,0
P_jeff sutherland,0,0
P_saiqa noreen,0,0
P_bhuma shrivastava,0,0
P_steve conrad,0,0
P_swaminarayan temple,0,0
P_muhammadu buhari,0,0
P_rhoda boone,0,0
P_david tamarkin,0,0
P_kim kacini,0,0
P_greg erwin,0,0
P_phil freelon,0,0
P_amanda rhein,0,0
P_warren wetmore,0,0
P_bob springer,0,0
P_robert dicksons stiftelse,0,0
P_dusty baker,0,0
P_mikael sjoberg bloomberg,0,0
P_bloomberg mikael jansson,0,0
P_sara young wang,0,0
P_tahune airwalk,0,0
P_jeff harper,0,0
P_mike tobin,0,0
P_chris strohm,0,0
P_glen carey,0,0
P_christopher wray,0,0
P_billy house,0,0
P_randy cross,0,0
P_kevin dyson,0,0
P_lewis billups,0,0
P_kevin carter,0,0
P_todd lyght,0,0
P_peter king,0,0
P_randy cross don yaeger,0,0
P_mike jones,0,0
P_dmarco farr,0,0
P_aquin jr,0,0
P_maclain romaguera,0,0
P_jeff duncan,0,0
P_john zich bloomberg,0,0
P_ann maloney,0,0
P_sophie b wright,0,0
P_seth payton,0,0
P_andrew carle,0,0
P_thelma louise,0,0
P_halle isla evetta,0,0
P_halle delphine,0,0
P_halle delphine violeta,0,0
P_nerijus adomaitis,0,0
P_gwladys fouche,0,0
P_robert meyers,0,0
P_macneil lehrer newshour,0,0
P_cecil bryant,0,0
P_rosemary mariner,0,0
P_les aspin,0,0
P_libby merims,0,0
P_deborah g douglas,0,0
P_ray lambert,0,0
P_constance boylan bryant,0,0
P_rosemary ann bryant,0,0
P_douglas hugh conaster,0,0
P_tommy mariner,0,0
P_sergio nieto,0,0
P_helen mcentee,0,0
P_isabel celaa,0,0
P_peter empey,0,0
P_marc soares,0,0
P_deb schoneman,0,0
P_devin ryan,0,0
P_andrew duff,0,0
P_tim carter,0,0
P_piper jaffray cos,0,0
P_james baker,0,0
P_michael alexander,0,0
P_martin dorsman,0,0
P_jerry hughes,0,0
P_yannick ngakoue,0,0
P_dante scarnecchia,0,0
P_javier leyva,0,0
P_claudia sandoval,0,0
P_kara sea,0,0
P_espen erlingsen,0,0
P_exxonmobil stabroek,0,0
P_tatyana lysenko,0,0
P_anita wlodarczyk,0,0
P_richard mclaren,0,0
P_lyukman adams,0,0
P_ivan ukhov,0,0
P_james ellingworth,0,0
P_grigory rodchenkov,0,0
P_erik kynard,0,0
P_brett clothier,0,0
P_svetlana shkolina,0,0
P_brigetta barrett,0,0
P_dmitry shlyakhtin,0,0
P_howard shultz,0,0
P_elise gould,0,0
P_franz joseph haydn,0,0
P_lindsay mellor,0,0
P_john hammergren,0,0
P_brian tyler,0,0
P_dave kolpack,0,0
P_rupak gandhi,0,0
P_chris chester,0,0
P_annette appel,0,0
P_houghton mifflin harcourt,0,0
P_patricia c mckissack,0,0
P_einat tsarfati,0,0
P_shaun tan,0,0
P_tom lichtenheld,0,0
P_schwartz wade,0,0
P_sergio ruzzier,0,0
P_james otis,0,0
P_april harrison,0,0
P_julia sarcone-roach,0,0
P_arthur a levine,0,0
P_john parra,0,0
P_andrea tsurumi,0,0
P_wenwu temple,0,0
P_millennials shibuya,0,0
P_patricia routledge,0,0
P_dame patricia routledge,0,0
P_clive swift,0,0
P_stephen addison,0,0
P_donovan mitchell,0,0
P_blake griffin,0,0
P_alvin gentry,0,0
P_bradley beal,0,0
P_jayson tatum,0,0
P_orlando nikola vucevic,0,0
P_dikembe mutombo,0,0
P_jimmy butler,0,0
P_andre drummond,0,0
P_ben simmons,0,0
P_adam silver,0,0
P_antonio lamarcus aldridge,0,0
P_devin harris,0,0
P_denver nikola jokic,0,0
P_portland damian lillard,0,0
P_paul george,0,0
P_victor oladipo,0,0
P_david robinson,0,0
P_orlando terrence ross,0,0
P_shaquille oneal,0,0
P_charlotte kemba walker,0,0
P_tim duncan,0,0
P_brooklyn dangelo russell,0,0
P_miami dwyane wade,0,0
P_stephanie bodoni,0,0
P_peter chapman,0,0
P_anthony aarons,0,0
P_anne laumen,0,0
P_michael detering,0,0
P_chris dignam,0,0
P_leslie preston,0,0
P_majd maksad,0,0
P_jenna humpal,0,0
P_jan kratochwil,0,0
P_saul friedl,0,0
P_marc marcelli,0,0
P_lynn kotler,0,0
P_david leitch,0,0
P_armie hammer,0,0
P_guy ritchie,0,0
P_alicia vikander,0,0
P_henry cavill,0,0
P_justin lin,0,0
P_idris elbaa,0,0
P_john wick deadpool,0,0
P_vanessa kirby,0,0
P_dwayne johnson,0,0
P_jason statham,0,0
P_jan krzysztof ardanowski,0,0
P_paul tassi,0,0
P_mike kinane,0,0
P_david swift,0,0
P_kurt lessig,0,0
P_mike rittler,0,0
P_david berliner,0,0
P_donna karan,0,0
P_nova ljubljanska banka,0,0
P_marjan sarec,0,0
P_marja novak,0,0
P_ben klayman,0,0
P_rama venkat,0,0
P_masai ujiri,0,0
P_vince carter,0,0
P_nick nurse,0,0
P_tracy mcgrady,0,0
P_serge ibaka,0,0
P_trevor ariza,0,0
P_tomas satoransky,0,0
P_dwane casey,0,0
P_danny green,0,0
P_jeff green,0,0
P_demar derozan,0,0
P_fred lazar,0,0
P_bob sartor,0,0
P_westgate las vegas,0,0
P_elvis presley,0,0
P_jay kornegay,0,0
P_van morrison,0,0
P_jay rood,0,0
P_jacqueline peterson,0,0
P_bryan hanson,0,0
P_paschal donohoe,0,0
P_sojourner truth,0,0
P_isabella hardenburg,0,0
P_mitch marner,0,0
P_brendan shanahan,0,0
P_nazem kadri,0,0
P_johnny gaudreau,0,0
P_auston matthews,0,0
P_william nylander,0,0
P_john tavares,0,0
P_bruin david pastrnak,0,0
P_kyle dubas,0,0
P_brian burke,0,0
P_jay laprete,0,0
P_jake muzzin,0,0
P_kasperi kapanen,0,0
P_len blavatnik,0,0
P_jarrell miller,0,0
P_samuel peter,0,0
P_mike coppinger,0,0
P_chris mannix,0,0
P_dillian whyte,0,0
P_alexander krassyuk,0,0
P_chris mannix sichrismannix,0,0
P_vitali klitschko,0,0
P_joshua v klitschko,0,0
P_wladimir klitschko,0,0
P_robert collins,0,0
P_heather edelson d-edina,0,0
P_lynn berry,0,0
P_behnam ben taleblu,0,0
P_sportsnet arden zwelling,0,0
P_mark j terrill,0,0
P_jose bautista,0,0
P_jay randal grichuk,0,0
P_randal grichuk,0,0
P_meg whitman,0,0
P_armando hernandez,0,0
P_bo jackson,0,0
P_roy cooper,0,0
P_rick newman,0,0
P_mikhy k farrera brochez,0,0
P_tamara mathias,0,0
P_manogna maddipatla,0,0
P_exeter seahawks,0,0
P_peter szijjarto,0,0
P_didier reynders,0,0
P_robert ashley,0,0
P_linas linkevicius,0,0
P_luke harangody,0,0
P_earl clark,0,0
P_josh pastner,0,0
P_kyle kuric,0,0
P_notre dame,0,0
P_pralay mondal,0,0
P_rana kapoor,0,0
P_yukito kishiro,0,0
P_taraji p henson,0,0
P_jessica rothe,0,0
P_gina rodriguez,0,0
P_kellyanne conway,0,0
P_toon aerts,0,0
P_sanne cant,0,0
P_marianne vos,0,0
P_justin trudeau,0,0
P_huawei technologiescfo meng wanzhou,0,0
P_john mccallum,0,0
P_lior ron,0,0
P_lindsey bell,0,0
P_curo swan,0,0
P_james brokenshire,0,0
P_joaquin el chapo guzman,0,0
P_emma coronel,0,0
P_saritha rai,0,0
P_matthew boyle,0,0
P_narayana murthy,0,0
P_arvind singhal,0,0
P_satish meena,0,0
P_walmart flipkart,0,0
P_dave long,0,0
P_dan roberts,0,0
P_zack guzman,0,0
P_alexis keenan,0,0
P_roxane vaca,0,0
P_paul muckleston,0,0
P_ira m weinstein,0,0
P_jody thomas,0,0
P_han gerrits,0,0
P_julian phillips,0,0
P_ali daei,0,0
P_bassam hisham al-rawi,0,0
P_abdelkarim hassan,0,0
P_gerald david,0,0
P_teri bower,0,0
P_sharon david,0,0
P_robin reedy,0,0
P_elliot spagat,0,0
P_sophia renken,0,0
P_connie koontz,0,0
P_wilbur ernesto martinez-guzman,0,0
P_rhonda shafner,0,0
P_emmitt smith,0,0
P_pamir hakimzadah,0,0
P_christopher walsh,0,0
P_berkshire hathaway,0,0
P_bill ackman,0,0
P_dina asher-smith,0,0
P_asha philip,0,0
P_ilhan omar,0,0
P_andy serwer,0,0
P_vladimir guerrero jr,0,0
P_russell martin,0,0
P_jeffrey t barnes,0,0
P_rogers clemens,0,0
P_vladimir guerrero,0,0
P_frank thomas,0,0
P_freddy galvis,0,0
P_edwin encarnacion,0,0
P_roy halladay,0,0
P_bo bichette,0,0
P_josh donaldson,0,0
P_justin smoak,0,0
P_guerrero jr,0,0
P_troy tulowitzki,0,0
P_kendrys morales,0,0
P_mike babcock,0,0
P_morgan rielly,0,0
P_loren dale echavez,0,0
P_ricky vargas,0,0
P_megan metzger,0,0
P_lynsey sharp,0,0
P_terrence mahon,0,0
P_andrew butchart,0,0
P_jamie murray,0,0
P_andy murray,0,0
P_carney shegerian,0,0
P_graham randall,0,0
P_janine gill,0,0
P_chelsea braswell,0,0
P_caroline kropke,0,0
P_brandon boerean,0,0
P_michael hewson,0,0
P_shashwat awasthi,0,0
P_helen reid,0,0
P_david malosh,0,0
P_simon andrews,0,0
P_hamza ulucay,0,0
P_metin topuz,0,0
P_fethullah gulen,0,0
P_david wild,0,0
P_andrey kuzmin,0,0
P_maria zakharova,0,0
P_fahad nazer,0,0
P_mohammad javad zarif,0,0
P_shinjini ganguli,0,0
P_klaus zellmer,0,0
P_suresh sharma,0,0
P_sonal mansingh,0,0
P_kerala panchvadyam,0,0
P_mahesh sharma,0,0
P_amod bhatt,0,0
